Ministro da Cidadania;Brasília;28/11/2020 - 05:55;Santo Ângelo;28/11/2020 - 08:15;Serviço;4;
Ministro da Cidadania;Santo Ângelo;28/11/2020 - 12:20;Canoas;28/11/2020 - 13:00;Serviço;4;
Presidente da Câmara dos Deputados;Rio de Janeiro (Santos Dumont);29/11/2020 - 21:05;Brasília;29/11/2020 - 22:40;Serviço;7;
Presidente do Congresso Nacional;Macapá;30/11/2020 - 17:40;Brasília;30/11/2020 - 20:10;Serviço/Segurança;14;
Presidente da Câmara dos Deputados;Brasília;30/11/2020 - 16:30;São Paulo (Congonhas);30/11/2020 - 18:15;Serviço;4;
Presidente do Supremo Tribunal Federal;Rio de Janeiro (Santos Dumont);30/11/2020 - 17:05;Brasília;30/11/2020 - 18:45;Serviço/Segurança;4;Voo compartilhado com o Ministro do Meio Ambiente
Ministro do Meio Ambiente;Rio de Janeiro (Santos Dumont);30/11/2020 - 17:05;Brasília;30/11/2020 - 18:45;Serviço;6;Voo compartilhado com o Presidente do STF.
Ministro da Defesa;Brasília;30/11/2020 - 11:35;Rio de Janeiro (Santos Dumont);30/11/2020 - 13:05;Serviço;14;
Ministro da Cidadania;Brasília;30/11/2020 - 07:00;Campinas;30/11/2020 - 08:20;Serviço;9;
Ministro da Cidadania;Campinas;30/11/2020 - 10:50;São Paulo (Congonhas);30/11/2020 - 11:15;Serviço;9;
Ministro da Cidadania;São Paulo (Congonhas);30/11/2020 - 13:15;Brasília;30/11/2020 - 14:40;Serviço;9;
