Ministro da Ciência,  Tecnologia e Inovação;Pouso Alegre;14/08/2020 - 14:35;São José Dos Campos;14/08/2020 - 15:00;Serviço;7
Ministro da Ciência,  Tecnologia e Inovação;São José Dos Campos;14/08/2020 - 15:35;Uberlândia;14/08/2020 - 16:35;Serviço;7
Ministro da Ciência,  Tecnologia e Inovação;Uberlândia;14/08/2020 - 20:00;Guarulhos;14/08/2020 - 21:00;Serviço;7
Ministro do Turismo;Belo Horizonte (Pampulha);14/08/2020 - 15:35;Rio de Janeiro (Galeão);14/08/2020 - 16:15;Serviço;12
Comandante do Exército;Rio de Janeiro (Galeão);14/08/2020 - 14:05;Canoas;14/08/2020 - 16:10;Serviço;14
Ministro da Defesa;Rio de Janeiro (Santos Dumont);15/08/2020 - 15:30;Brasília;15/08/2020 - 17:10;Serviço;14
Ministro do Turismo;Rio de Janeiro (Santos Dumont);16/08/2020 - 17:15;Brasília;16/08/2020 - 18:50;Serviço;12
Comandante da Marinha;Rio de Janeiro (Santos Dumont);16/08/2020 - 19:00;Brasília;16/08/2020 - 20:35;Serviço;10
Ministro da Ciência,  Tecnologia e Inovação;Guarulhos;17/08/2020 - 19:40;Brasília;17/08/2020  - 21:10;Serviço;14
Comandante do Exército;Canoas;17/08/2020 - 14:15;Santa Maria;17/08/2020  - 14:55;Serviço;14
Ministro do Meio Ambiente;Guarulhos;18/08/2020 - 07:10;Cuiabá;18/08/2020 - 08:30;Serviço;4
Ministro do Meio Ambiente;Cuiabá;18/08/2020 - 16:15;Brasília;18/08/2020 - 18:35;Serviço;4
Comandante da Aeronáutica;Corumbá;18/08/2020 - 15:05;Brasília;18/08/2020 - 17:40;Serviço;35
Presidente do Congresso Nacional;Brasília;19/08/2020 - 17:30;Guarulhos;19/08/2020 - 18:45;Serviço/Segurança;10
Presidente do Congresso Nacional;Guarulhos;20/08/2020 - 09:20;Brasília;20/08/2020 - 10:45;Serviço/Segurança;10
Ministro do Turismo;Brasília;20/08/2020 - 08:25;Canoas;20/08/2020 - 10:40;Serviço;12
Comandante da Marinha;Brasília;20/08/2020 - 09:05;Rio de Janeiro (Santos Dumont);20/08/2020 - 10:35;Serviço;6
Comandante do Exército;Santa Maria;20/08/2020 - 10:00;Curitiba;20/08/2020 - 11:00;Serviço;14
Comandante do Exército;Curitiba;20/08/2020 - 11:25;Brasília;20/08/2020 - 13:10;Serviço;14
Presidente do Supremo Tribunal Federal;Brasília;21/08/2020 - 12:00;Guarulhos;21/08/2020 - 13:15;Serviço/Segurança;3
Ministro do Turismo;Canoas;21/08/2020 - 20:10;Brasília;21/08/2020 - 22:20;Serviço;12
Comandante da Aeronáutica;Brasília;21/08/2020 - 06:50;Rio de Janeiro (Afonsos);21/08/2020 - 08:10;Serviço;16
Comandante da Aeronáutica;Rio de Janeiro (Afonsos);21/08/2020 - 12:40;Brasília;21/08/2020 - 14:15;Serviço;15
Presidente do Congresso Nacional;Brasília;22/08/2020 - 08:30;Macapá;22/08/2020 - 11:05;Serviço/Segurança;13
Presidente da Câmara dos Deputados;Brasília;22/08/2020 - 10:10;Rio de Janeiro (Santos Dumont);22/08/2020 - 11:50;Serviço;4
Ministro do Desenvolvimento Regional;Brasília;20/08/2020 - 07:10;Salgueiro;20/08/2020 - 10:00;Serviço;12
Ministro do Desenvolvimento Regional;Salgueiro;20/08/2020 - 14:10;Iguatu;20/08/2020 - 14:45;Serviço;12
Ministro do Desenvolvimento Regional;Iguatu;20/08/2020 - 17:00;Mossoró;20/08/2020 - 17:35;Serviço;12
Ministro do Desenvolvimento Regional;Mossoró;21/08/2020 - 17:00;Natal(Parnamirim);21/08/2020 - 17:40;Serviço;12
Ministro do Desenvolvimento Regional;Natal(Parnamirim);22/08/2020 - 10:40;Salgueiro;22/08/2020 - 11:50;Serviço;9
Ministro do Desenvolvimento Regional;Salgueiro;22/08/2020 - 15:30;Natal(São Gonçalo do Amarante);22/08/2020 - 16:35;Serviço;9
Presidente do Supremo Tribunal Federal;Guarulhos;23/08/2020 - 17:45;Brasília;23/08/2020 - 19:10;Serviço/Segurança;3
Presidente da Câmara dos Deputados;Rio de Janeiro (Santos Dumont);23/08/2020 - 17:40;Brasília;23/08/2020 - 19:20;Serviço;4
À disposição do Comando da Aeronáutica;Brasília;23/08/2020 - 17:05;Fortaleza;23/08/2020 - 19:35;Serviço;11
Presidente do Congresso Nacional;Macapá;24/08/2020 - 19:05;Brasília;24/08/2020 - 21:45;Serviço/Segurança;13
Presidente da Câmara dos Deputados;Brasília;24/08/2020 - 10:50;Guarulhos;24/08/2020 - 12:20;Serviço;4
Presidente da Câmara dos Deputados;Guarulhos;24/08/2020 - 21:40;Brasília;24/08/2020 - 23:00;Serviço;8
Comandante da Marinha;Rio de Janeiro (Santos Dumont);24/08/2020 - 18:10;Brasília;24/08/2020 - 19:50;Serviço;6
À disposição do Comando da Aeronáutica;Fortaleza;25/08/2020 - 09:45;Brasília;25/08/2020  - 12:15;Serviço;11
Ministro das Minas e Energia;Brasília;26/08/2020 - 19:10;Foz Do Iguaçu;26/08/2020 - 21:25;Serviço;12
Comandante da Marinha;Brasília;26/08/2020 - 16:15;Rio de Janeiro (Santos Dumont);26/08/2020 - 17:55;Serviço;6
Ministro da Infraestrutura;Brasília;27/08/2020 - 19:05;Guarulhos;27/08/2020 - 20:35;Serviço;14
Ministro das Comunicações;Brasília;27/08/2020 - 16:55;Guarulhos;27/08/2020 - 18:20;Serviço;2
Comandante da Marinha;Rio de Janeiro (Santos Dumont);27/08/2020 - 18:40;Brasília;27/08/2020 - 20:15;Serviço;6
Comandante do Exército;Brasília;26/08/2020 - 14:00;Belém;26/08/2020 - 16:25;Serviço;14
Comandante do Exército;Belém;27/08/2020 - 09:20;Brasília;27/08/2020 - 11:40;Serviço;14
Presidente da Câmara dos Deputados;Brasília;28/08/2020 - 11:20;Rio de Janeiro (Santos Dumont);28/08/2020 - 12:50;Serviço;8
Ministro da Infraestrutura;Guarulhos;28/08/2020 - 18:55;Brasília;28/08/2020 - 20:15;Serviço;16
Ministro das Minas e Energia;Foz Do Iguaçu;28/08/2020 - 13:55;Brasília;28/08/2020 - 15:45;Serviço;12
Ministro do Desenvolvimento Regional;Brasília;27/08/2020 - 08:10;São Luís;27/08/2020 - 10:25;Serviço;7
Ministro do Desenvolvimento Regional;São Luís;27/08/2020 - 14:25;Barra do Corda;27/08/2020 - 15:55;Serviço;7
Ministro do Desenvolvimento Regional;Barra do Corda;27/08/2020 - 17:10;Imperatriz;27/08/2020 - 18:10;Serviço;7
Ministro do Desenvolvimento Regional;Imperatriz;27/08/2020 - 18:25;Cuiabá;27/08/2020 - 20:35;Serviço;7
Ministro do Desenvolvimento Regional;Cuiabá;28/08/2020 - 15:00;Brasília;28/08/2020 - 17:25;Serviço;12
Presidente da Câmara dos Deputados;Rio de Janeiro (Santos Dumont);31/08/2020 - 16:50;Brasília;31/08/2020 - 18:20;Serviço;9
