Ministro da Cidadania;Brasília;09/10/2020 - 07:00;Curitiba;09/10/2020 - 08:45;Serviço;9;
Ministro da Cidadania;Curitiba;09/10/2020 - 11:25;Florianópolis;09/10/2020 - 11:55;Serviço;9;
Ministro da Cidadania;Florianópolis;09/10/2020 - 15:05;Brasília;09/10/2020 - 17:10;Serviço;9;
Ministro da Ciência,  Tecnologia e Inovação;Brasília;09/10/2020 - 08:35;São José Dos Campos;09/10/2020 - 09:55;Serviço;15;
Presidente do Supremo Tribunal Federal;São Paulo (Congonhas);10/10/2020 - 08:55;Rio de Janeiro (Santos Dumont);10/10/2020 - 09:30;Segurança/Serviço;6;
Ministro da Justiça e Segurança Pública;Brasília;11/10/2020 - 10:00;Cuiabá;11/10/2020 - 10:25;Serviço;5;
Ministro da Justiça e Segurança Pública;Cuiabá;11/10/2020 - 16:00;Brasília;11/10/2020 - 18:30;Serviço;5;
Presidente da Câmara dos Deputados;Brasília;12/10/2020 - 13:00;Rio de Janeiro (Santos Dumont);12/10/2020 - 14:30;Serviço;9;
Presidente da Câmara dos Deputados;Rio de Janeiro (Santos Dumont);12/10/2020 - 17:20;São Paulo (Congonhas);12/10/2020 - 18:10;Serviço;4;
Presidente do Supremo Tribunal Federal;Rio de Janeiro (Santos Dumont);12/10/2020 - 17:30;Brasília;12/10/2020 - 19:05;Segurança/Serviço;6;
Ministro da Infraestrutura;Brasília;12/10/2020 - 07:15;Feira de Santana;12/10/2020 - 08:50;Serviço;16;
Ministro da Infraestrutura;Feira de Santana;12/10/2020 - 16:40;Brasília;12/10/2020 - 18:25;Serviço;16;
Ministro da Cidadania;Brasília;13/10/2020 - 06:50;Fortaleza;13/10/2020 - 09:20;Serviço;10;
Ministro da Cidadania;Fortaleza;13/10/2020 - 11:35;Natal;13/10/2020 - 12:25;Serviço;10;
Ministro da Cidadania;Natal;13/10/2020 - 15:45;Brasília;13/10/2020 - 18:15;Serviço;10;
Comandante da Marinha;Rio de Janeiro (Santos Dumont);13/10/2020 - 08:05;Brasília;13/10/2020 - 09:40;Serviço;8;
Comandante da Marinha;Brasília;13/10/2020 - 17:25;Rio de Janeiro (Santos Dumont);13/10/2020 - 18:55;Serviço;8;
Ministro-Chefe da Casa Civil da Presidência da República;Brasília;14/10/2020 - 08:40;Belo Horizonte (Pampulha);14/10/2020 - 09:40;Serviço;6;
Ministro-Chefe da Casa Civil da Presidência da República;Belo Horizonte (Pampulha);14/10/2020 - 14:10;Brasília;14/10/2020 - 15:25;Serviço;6;
Ministro do Meio Ambiente;Brasília;14/10/2020 - 05:50;Caxias Do Sul;14/10/2020 - 08:10;Serviço;12;
Ministro do Meio Ambiente;Torres;14/10/2020 - 15:55;São Paulo (Congonhas);14/10/2020 - 17:05;Serviço;12;
Presidente da Câmara dos Deputados;São Paulo (Congonhas);15/10/2020 - 19:05;Brasília;15/10/2020 - 20:30;Serviço;5;
Ministro da Defesa;Brasília;15/10/2020 - 07:45;Rio de Janeiro (Santos Dumont);15/10/2020 - 09:15;Serviço;14;
Ministro do Desenvolvimento Regional;Brasília;15/10/2020  - 07:15;Patos ;15/10/2020  - 10:45;Serviço;12;
Ministro do Desenvolvimento Regional;Patos ;15/10/2020  - 13:20;Salvador;15/10/2020  - 14:55;Serviço;12;
Ministro do Desenvolvimento Regional;Salvador;15/10/2020  - 19:10;Brasília;15/10/2020  - 21:45;Serviço;12;
Presidente da Câmara dos Deputados;Brasília;16/10/2020 - 10:15;Rio de Janeiro (Santos Dumont);16/10/2020 - 11:45;Serviço;3;
Presidente do Supremo Tribunal Federal;Brasília;16/10/2020 - 16:50;Rio de Janeiro (Santos Dumont);16/10/2020 - 18:20;Segurança/Serviço;4;
