Ministro da Casa Civil da Presidência da República;Salvador ;11/09/2023 - 09:10;Recife;11/09/2023 - 10:35;Serviço ;5;
Ministro da Fazenda;São Paulo (Congonhas);11/09/2023 - 07:10;Brasília;11/09/2023 - 08:35;Serviço;12;
Ministro dos Transportes;Brasília;11/09/2023 - 06:50;Recife;11/09/2023 - 09:20;"Serviço 
";11;
Ministro da Educação;Teresina;11/09/2023 - 17:55;João Pessoa;11/09/2023 - 19:25;Serviço;12;
Ministra da Saúde;Brasília;11/09/2023 - 11:40;Vitória;11/09/2023 - 13:00;"Serviço 
";9;
Ministro do Turismo;Brasília;11/09/2023 - 08:45;Curitiba;11/09/2023 - 10:25;Serviço;20;
Presidente do Congresso Nacional;Brasília;11/09/2023 - 17:50;São Paulo (Congonhas);11/09/2023 - 19:10;Serviço/Segurança;8;
Presidente do Congresso Nacional;São Paulo (Congonhas);12/09/2023 - 07:55;Brasília;12/09/2023 - 09:20;Serviço/Segurança;10;
Ministro da Casa Civil da Presidência da República;Recife;11/09/2023 - 18:40;João Pessoa;11/09/2023 - 19:05;Serviço;16;
Ministro da Casa Civil da Presidência da República;João Pessoa;12/09/2023 - 13:30;Brasília;12/09/2023 - 15:55;Serviço;36;
Ministro da Justiça e Segurança Pública;São Paulo (Guarulhos);09/09/2023 - 21:10;Santiago (Chile);10/09/2023 - 01:20;Serviço/Segurança;5;
Ministro da Justiça e Segurança Pública;Santiago (Chile);12/09/2023 - 12:25;Brasília;12/09/2023 - 16:35;Serviço/Segurança;12;
Ministro dos Transportes;Recife;11/09/2023 - 21:55;Brasília;12/09/2023 - 00:20;Serviço;13;
Ministro das Minas e Energia;Brasília;12/09/2023 - 07:55;São Paulo (Congonhas);12/09/2023 - 09:30;Serviço;12;
Ministro das Minas e Energia;São Paulo (Congonhas);12/09/2023 - 13:40;Brasília;12/09/2023 - 15:05;"Serviço 
";12;
Ministro da Fazenda;Brasília;13/09/2023 - 16:40;São Paulo (Congonhas);13/09/2023 - 18:10;Serviço;12;
À Disposição do Ministério da Defesa;Brasília;14/09/2023 - 20:25;São Paulo (Congonhas);14/09/2023 - 21:45;Serviço/Segurança ;1;
Ministro da Agricultura e Pecuária;Brasília;14/09/2023 - 12:20;Uberlândia;14/09/2023 - 12:55;Serviço;14;
Ministro da Agricultura e Pecuária;Uberlândia;14/09/2023 - 20:20;Brasília;14/09/2023 - 21:05;"Serviço 
";14;
Ministro das Comunicações;Brasília;14/09/2023 - 07:40;Londrina;14/09/2023 - 09:10;"Serviço 
";4;
Ministro das Comunicações;Londrina;14/09/2023 - 14:10;Brasília;14/09/2023 - 16:00;Serviço;4;
Presidente do Congresso Nacional;Brasília;15/09/2023 - 08:30;Belo Horizonte (Pampulha);15/09/2023 - 09:25;Serviço/Segurança ;12;
Presidente do Congresso Nacional;Belo Horizonte (Pampulha);15/09/2023 - 21:10;Brasília;15/09/2023 - 22:20;Serviço/Segurança ;12;
Ministro da Agricultura e Pecuária;Brasília;15/09/2023 - 06:25;Petrolina;15/09/2023 - 08:00;Serviço;36;VOO COMPARTILHADO
Ministro do Desenvolvimento e Assistência Social, Família e Combate à Fome;Brasília;15/09/2023 - 06:25;Petrolina;15/09/2023 - 08:00;Serviço;16;VOO COMPARTILHADO
Ministra dos Povos Indígenas;Brasília;15/09/2023 - 06:25;Petrolina;15/09/2023 - 08:00;Serviço/Segurança ;12;VOO COMPARTILHADO
Ministro do Trabalho e Emprego;Brasília;15/09/2023 - 07:25;Campinas;15/09/2023 - 08:45;Serviço;5;VOO COMPARTILHADO
Ministro da Advocacia Geral da União;Brasília;15/09/2023 - 07:25;Campinas;15/09/2023 - 08:45;Serviço;12;VOO COMPARTILHADO
Ministro da Controladoria Geral da União;Brasília;15/09/2023 - 07:25;Campinas;15/09/2023 - 08:45;Serviço;2;VOO COMPARTILHADO
Ministro do Trabalho e Emprego;Campinas;15/09/2023 - 21:50;Brasília;15/09/2023 - 23:15;Serviço;5;
Ministro do Desenvolvimento e Assistência Social, Família e Combate à Fome;Petrolina;15/09/2023 - 08:45;Mossoró;15/09/2023 - 09:45;Serviço;16;VOO COMPARTILHADO
Ministra dos Povos Indígenas;Petrolina;15/09/2023 - 08:45;Mossoró;15/09/2023 - 09:45;Serviço;12;VOO COMPARTILHADO
Ministro das Minas e Energia;Brasília;15/09/2023 - 14:50;São Paulo (Guarulhos);15/09/2023 - 16:05;Serviço;10;
Ministra dos Povos Indígenas;Mossoró;15/09/2023 - 10:30;Paulo Afonso;15/09/2023 - 11:20;Serviço/Segurança ;12;
Secretário de Relações Institucionais da PR;Brasília;15/09/2023 - 09:30;Belo Horizonte (Pampulha);15/09/2023 - 10:30;Serviço;14;
Ministro da Advocacia Geral da União;Campinas;15/09/2023 - 09:30;São Paulo (Congonhas);15/09/2023 - 09:45;Serviço;12;VOO COMPARTILHADO
Ministro da Controladoria Geral da União;Campinas;15/09/2023 - 09:30;São Paulo (Congonhas);15/09/2023 - 09:45;Serviço;2;VOO COMPARTILHADO
Ministro da Agricultura e Pecuária;Petrolina;16/09/2023 - 14:30;Brasília;16/09/2023 - 16:10;Serviço;36;VOO COMPARTILHADO
Ministra dos Povos Indígenas;Petrolina;16/09/2023 - 14:30;Brasília;16/09/2023 - 16:10;Serviço/Segurança ;12;VOO COMPARTILHADO
Ministra do Esporte;Brasília;16/09/2023 - 07:15;São Paulo (Congonhas);16/09/2023 - 08:40;Serviço;5;
Ministra do Esporte;São Paulo (Congonhas);16/09/2023 - 14:30;Belo Horizonte (Pampulha);16/09/2023 - 15:25;Serviço;5;
Ministra do Esporte;Belo Horizonte (Pampulha);16/09/2023 - 16:15;Brasília;16/09/2023 - 17:30;Serviço;5;VOO COMPARTILHADO
Secretário de Relações Institucionais da PR;Belo Horizonte (Pampulha);16/09/2023 - 16:15;Brasília;16/09/2023 - 17:30;Serviço;12;VOO COMPARTILHADO
Ministra dos Povos Indígenas;Paulo Afonso;16/09/2023 - 12:10;Petrolina;16/09/2023 - 12:45;Serviço/Segurança ;12;
Presidente do Congresso Nacional (Em exercício);João Pessoa;18/09/2023 - 11:30;Brasília;18/09/2023 - 14:10;Serviço/Segurança ;7;
À Disposição do Ministério da Defesa;São Paulo (Congonhas);18/09/2023 - 15:50;Brasília;18/09/2023 - 17:15;Serviço/Segurança ;1;
Ministro da Agricultura e Pecuária;Brasília;18/09/2023 - 06:45;Londrina;18/09/2023 - 08:10;Serviço;14;VOO COMPARTILHADO
Ministro Integração do Desenvolvimento Regional;Brasília;18/09/2023 - 06:45;Londrina;18/09/2023 - 08:10;Serviço;12;VOO COMPARTILHADO
Ministro da Agricultura e Pecuária;Londrina;18/09/2023 - 16:35;Brasília;18/09/2023 - 18:00;Serviço;14;VOO COMPARTILHADO
Ministro Integração do Desenvolvimento Regional;Londrina;18/09/2023 - 16:35;Brasília;18/09/2023 - 18:00;Serviço;12;VOO COMPARTILHADO
Ministro da Educação;Brasília;18/09/2023 - 16:05;São Paulo (Congonhas);18/09/2023 - 17:45;Serviço;6;VOO COMPARTILHADO
Ministro do Turismo;Brasília;18/09/2023 - 16:05;São Paulo (Congonhas);18/09/2023 - 17:45;Serviço;12;VOO COMPARTILHADO
Ministro Integração do Desenvolvimento Regional;Londrina;18/09/2023 - 11:40;Curitiba;18/09/2023 - 12:20;Serviço;12;
Ministro Integração do Desenvolvimento Regional;Curitiba;18/09/2023 - 15:30;Londrina;18/09/2023 - 16:10;Serviço;12;
Ministro da Educação;São Paulo (Congonhas);19/09/2023 - 11:30;Brasília;19/09/2023 - 12:55;"Serviço 
";6;
Ministro do Desenvolvimento Agrário;Salvador;19/09/2023 - 07:15;Brasília;19/09/2023 - 09:05;"Serviço 
";10;
Ministro das Minas e Energia;São Paulo (Congonhas);20/09/2023 - 18:55;Brasília;20/09/2023 - 20:20;Serviço;7;
Ministro da Controladoria Geral da União;Brasília;20/09/2023 - 10:15;Rio de Janeiro (Santos Dumont);20/09/2023 - 11:50;Serviço;3;
Ministro da Controladoria Geral da União;Rio de Janeiro (Santos Dumont);20/09/2023 - 17:30;Brasília;20/09/2023 - 19:00;Serviço;3;
Comandante do Exército;Manaus;20/09/2023 - 12:50;Japurá;20/09/2023 - 15:15;Serviço;12;
Presidente do Congresso Nacional (Em exercício);Brasília;21/09/2023 - 07:10;João Pessoa;21/09/2023 - 09:40;Serviço/Segurança ;8;
Ministro da Casa Civil da Presidência da República;Brasília;21/09/2023 - 07:20;Campo Grande;21/09/2023 - 07:50;"Serviço 
";15;
Ministro da Casa Civil da Presidência da República;Campo Grande;21/09/2023 - 12:35;Goiânia;21/09/2023 - 14:45;Serviço;14;
Ministro da Casa Civil da Presidência da República;Goiânia;21/09/2023 - 18:25;Brasília;21/09/2023 - 18:50;"Serviço 
";20;
À Disposição do Ministério da Defesa;Brasília;21/09/2023 - 19:45;São Paulo (Congonhas);21/09/2023 - 21:20;Serviço/Segurança ;1;VOO COMPARTILHADO
Ministro da Fazenda;Brasília;21/09/2023 - 19:45;São Paulo (Congonhas);21/09/2023 - 21:20;Serviço ;12;VOO COMPARTILHADO
Presidente da Câmara dos Deputados;Brasília;14/09/2023 - 21:30;Maceió;14/09/2023 - 23:40;Serviço/Segurança ;8;
Presidente da Câmara dos Deputados;Maceió;16/09/2023 - 20:20;Bridgetown (Barbados);17/09/2023 - 00:20;Serviço/Segurança ;8;
Presidente da Câmara dos Deputados;Bridgetown (Barbados);17/09/2023 - 01:30;Teterboro (EUA);17/09/2023 - 06:50;Serviço/Segurança ;8;
Presidente da Câmara dos Deputados;Teterboro (EUA);20/09/2023 - 12:10;Bridgetown (Barbados);20/09/2023 - 17:10;Serviço/Segurança ;8;
Presidente da Câmara dos Deputados;Bridgetown (Barbados);20/09/2023 - 18:15;Brasília;21/09/2023 - 00:15;Serviço/Segurança ;8;
Ministro da Fazenda;São Paulo (Guarulhos);16/09/2023 - 21:50;Manaus (Eduardo Gomes);17/09/2023 - 00:25;Serviço;10;
Ministro da Fazenda;Manaus (Eduardo Gomes);17/09/2023 - 01:25;San Juan (Porto Rico);17/09/2023 - 04:50;Serviço;10;
Ministro da Fazenda;San Juan (Porto Rico);17/09/2023 - 06:10;Teterboro (EUA);17/09/2023 - 10:15;Serviço;10;
Ministro da Fazenda;Teterboro (EUA);20/09/2023 - 21:10;Bridgetown (Barbados);21/09/2023 - 01:40;Serviço;10;
Ministro da Fazenda;Bridgetown (Barbados);21/09/2023 - 02:45;Brasília;21/09/2023 - 08:50;"Serviço 
";10;
Ministro de Portos e Aeroportos;Brasília;21/09/2023 - 07:15;São Paulo (Congonhas);21/09/2023 - 08:50;Serviço;20;
Ministro de Portos e Aeroportos;São Paulo (Congonhas);21/09/2023 - 18:20;Brasília;21/09/2023 - 19:40;Serviço;20;
Comandante do Exército;Tabatinga;21/09/2023 - 16:20;Manaus (Ponta Pelada);21/09/2023 - 20:00;Serviço;12;
Ministro da Defesa;Brasília;22/09/2023 - 12:30;Recife;22/09/2023 - 14:55;Serviço ;12;
Ministro da Agricultura e Pecuária;Brasília;21/09/2023 - 08:05;Barra Do Garças;21/09/2023 - 09:00;Serviço ;14;VOO COMPARTILHADO
Ministro do Desenvolvimento Agrário;Brasília;21/09/2023 - 08:05;Barra Do Garças;21/09/2023 - 09:00;Serviço ;36;VOO COMPARTILHADO
Ministro da Agricultura e Pecuária;Barra Do Garças;21/09/2023 - 16:05;Alta Floresta;21/09/2023 - 16:15;Serviço;14;VOO COMPARTILHADO
Ministro do Desenvolvimento Agrário;Barra Do Garças;21/09/2023 - 16:05;Alta Floresta;21/09/2023 - 16:15;Serviço ;36;VOO COMPARTILHADO
Ministro da Agricultura e Pecuária;Alta Floresta;22/09/2023 - 08:40;Cuiabá;22/09/2023 - 09:45;Serviço;14;VOO COMPARTILHADO
Ministro do Desenvolvimento Agrário;Alta Floresta;22/09/2023 - 08:40;Cuiabá;22/09/2023 - 09:45;Serviço ;36;VOO COMPARTILHADO
Ministro da Agricultura e Pecuária;Cuiabá;23/09/2023 - 08:00;Rondonópolis;23/09/2023 - 08:30;Serviço ;14;VOO COMPARTILHADO
Ministro do Desenvolvimento Agrário;Cuiabá;23/09/2023 - 08:00;Rondonópolis;23/09/2023 - 08:30;Serviço ;36;VOO COMPARTILHADO
Ministro da Agricultura e Pecuária;Rondonópolis;23/09/2023 - 12:55;Cuiabá;23/09/2023 - 13:20;Serviço ;14;VOO COMPARTILHADO
Ministro do Desenvolvimento Agrário;Rondonópolis;23/09/2023 - 12:55;Cuiabá;23/09/2023 - 13:20;Serviço ;36;VOO COMPARTILHADO
Secretário de Relações Institucionais da PR;São Paulo (Congonhas);23/09/2023 - 07:15;Ourinhos;23/09/2023 - 08:00;Serviço;6;
Secretário de Relações Institucionais da PR;Assis;23/09/2023 - 19:35;Brasília;23/09/2023 - 20:55;Serviço;6;
Ministro do Esporte;São Luís;24/09/2023 - 12:15;São Paulo (Congonhas);24/09/2023 - 15:50;Serviço;1;
Ministro do Desenvolvimento Agrário;Cuiabá;24/09/2023 - 00:05;Brasília;24/09/2023 - 02:30;Serviço;36;
Ministra da Igualdade Racial;Brasília;24/09/2023 - 11:05;São Paulo (Congonhas);24/09/2023 - 12:45;Serviço;5;
Ministra da Igualdade Racial;São Paulo (Congonhas);24/09/2023 - 19:55;Brasília;24/09/2023 - 21:20;Serviço;5;
Comandante da Marinha;Recife;24/09/2023 - 10:25;Brasília;24/09/2023 - 12:50;Serviço;12;
Presidente do Congresso Nacional;Brasília;25/09/2023 - 06:55;Rio de Janeiro (Santos Dumont);25/09/2023 - 08:40;Serviço/Segurança ;8;
Presidente do Congresso Nacional;Rio de Janeiro (Santos Dumont);25/09/2023 - 16:50;São Paulo (Congonhas);25/09/2023 - 17:45;Serviço/Segurança ;10;
Presidente da Câmara dos Deputados;Brasília;21/09/2023 - 08:00;Maceió;21/09/2023 - 10:10;Serviço/Segurança ;8;
Presidente da Câmara dos Deputados;Maceió;25/09/2023 - 21:40;Brasília;26/09/2023 - 00:00;Serviço/Segurança ;8;
Ministro da Fazenda;São Paulo (Congonhas);25/09/2023 - 17:05;Brasília;25/09/2023 - 18:35;Serviço;12;
Ministro dos Transportes;Maceió;25/09/2023 - 13:15;Gurupi;25/09/2023 - 15:30;Serviço;4;
Ministro dos Transportes;Gurupi;25/09/2023 - 18:15;Brasília;25/09/2023 - 19:15;Serviço;12;
Ministro das Comunicações;Bacabal;25/09/2023 - 13:20;Fortaleza;25/09/2023 - 14:30;Serviço ;3;
Ministro das Comunicações;Fortaleza;25/09/2023 - 16:50;Brasília;25/09/2023 - 19:20;Serviço ;9;
Ministro dos Direitos Humanos e Cidadania;Brasília;25/09/2023 - 12:35;Belém;25/09/2023 - 14:45;Serviço;7;
Ministro dos Direitos Humanos e Cidadania;Belém;25/09/2023 - 18:50;Brasília;25/09/2023 - 21:25;Serviço;7;
Presidente do Congresso Nacional;São Paulo (Congonhas);26/09/2023 - 14:25;Brasília;26/09/2023 - 15:55;Serviço/Segurança ;10;VOO COMPARTILHADO
Ministro das Cidades;São Paulo (Congonhas);26/09/2023 - 14:25;Brasília;26/09/2023 - 15:55;Serviço;12;VOO COMPARTILHADO
Presidente da Câmara dos Deputados;Brasília;26/09/2023 - 08:50;São Paulo (Congonhas);26/09/2023 - 10:40;Serviço/Segurança ;9;
Presidente da Câmara dos Deputados;São Paulo (Congonhas);26/09/2023 - 15:50;Brasília;26/09/2023 - 17:25;Serviço/Segurança ;9;
Ministro da Defesa;Brasília;26/09/2023 - 07:15;Rio de Janeiro (Santos Dumont);26/09/2023 - 08:55;Serviço;14;VOO COMPARTILHADO
Ministro do Desenvolvimento e Assistência Social, Família e Combate à Fome;Brasília;26/09/2023 - 07:15;Rio de Janeiro (Santos Dumont);26/09/2023 - 08:55;Serviço;12;VOO COMPARTILHADO
Ministro da Defesa;Rio de Janeiro (Santos Dumont);26/09/2023 - 15:35;Brasília;26/09/2023 - 17:00;Serviço;14;VOO COMPARTILHADO
Ministro do Desenvolvimento e Assistência Social, Família e Combate à Fome;Rio de Janeiro (Santos Dumont);26/09/2023 - 15:35;Brasília;26/09/2023 - 17:00;Serviço;12;VOO COMPARTILHADO
À Disposição do Ministério da Defesa;São Paulo (Congonhas);26/09/2023 - 09:30;Brasília;26/09/2023 - 11:00;Serviço/Segurança ;1;
Ministro dos Transportes;Brasília;26/09/2023 - 07:25;Porto Alegre do Norte;26/09/2023 - 09:55;Serviço;5;
Ministro dos Transportes;Porto Alegre do Norte;26/09/2023 - 14:20;Brasília;26/09/2023 - 17:15;Serviço;5;
Ministra da Ciência, Tecnologia e Inovação;Brasília;26/09/2023 - 18:10;São Paulo (Congonhas);26/09/2023 - 19:40;Serviço;8;
Ministro da Defesa;Brasília;27/09/2023 - 15:10;São Paulo (Congonhas);27/09/2023 - 17:05;Serviço ;12;
Ministro de Portos e Aeroportos;Brasília;27/09/2023 - 06:35;Rio de Janeiro (Santos Dumont);27/09/2023 - 08:00;Serviço ;20;VOO COMPARTILHADO
Ministro do Turismo;Brasília;27/09/2023 - 06:35;Rio de Janeiro (Santos Dumont);27/09/2023 - 08:00;"Serviço 
";10;VOO COMPARTILHADO
Ministro de Portos e Aeroportos;Rio de Janeiro (Santos Dumont);27/09/2023 - 13:25;Brasília;27/09/2023 - 15:00;"Serviço 
";10;
Ministra da Cultura;Brasília;27/09/2023 - 13:50;Belo Horizonte (Pampulha);27/09/2023 - 14:50;Serviço;12;
Ministro da Defesa;São Paulo (Guarulhos);28/09/2023 - 12:15;Guaratinguetá;28/09/2023 - 12:45;Serviço;12;
Ministro da Fazenda;Brasília;28/09/2023 - 19:20;São Paulo (Congonhas);28/09/2023 - 20:50;Serviço;12;
Ministro dos Transportes;Brasília;28/09/2023 - 09:35;São Paulo (Congonhas);28/09/2023 - 11:05;"Serviço 
";12;
Ministro da Educação;São Paulo (Congonhas);28/09/2023 - 12:00;Brasília;28/09/2023 - 13:30;Serviço;8;VOO COMPARTILHADO
Ministra da Ciência, Tecnologia e Inovação;São Paulo (Congonhas);28/09/2023 - 12:00;Brasília;28/09/2023 - 13:30;Serviço;8;VOO COMPARTILHADO
Ministro das Minas e Energia;Brasília;28/09/2023 - 07:35;Guaratinguetá;28/09/2023 - 08:55;"Serviço 
";20;
Ministro das Minas e Energia;Guaratinguetá;28/09/2023 - 15:20;Brasília;28/09/2023 - 16:45;"Serviço 
";20;
Ministra da Ciência, Tecnologia e Inovação;Brasília;26/09/2023 - 18:10;São Paulo (Congonhas);26/09/2023 - 19:40;Serviço;8;
Ministro Integração do Desenvolvimento Regional;Brasília;28/09/2023 - 05:45;Canoas;28/09/2023 - 08:15;"Serviço 
";25;
Ministro Integração do Desenvolvimento Regional;Canoas;28/09/2023 - 17:35;Brasília;28/09/2023 - 19:55;"Serviço 
";25;
Comandante da Marinha;São Paulo (Congonhas);28/09/2023 - 17:00;Rio de Janeiro (Santos Dumont);28/09/2023 - 17:35;"Serviço 
";6;
Presidente da Câmara dos Deputados;Brasília;28/09/2023 - 20:40;Maceió;28/09/2023 - 22:50;Serviço/Segurança ;8;
À Disposição do Ministério da Defesa;Brasília;29/09/2023 - 12:50;São Paulo (Congonhas);29/09/2023 - 14:25;Serviço;1;
Ministro de Portos e Aeroportos;Brasília;29/09/2023 - 07:35;Mossoró;29/09/2023 - 09:50;Serviço;10;
Ministro de Portos e Aeroportos;Mossoró;29/09/2023 - 13:40;Recife;29/09/2023 - 14:25;Serviço;10;
Ministro do Desenvolvimento e Assistência Social, Família e Combate à Fome;Brasília;29/09/2023 - 09:10;Palmas;29/09/2023 - 10:10;Serviço;16;
Ministra da Cultura;Belo Horizonte (Pampulha);29/09/2023 - 21:20;Brasília;29/09/2023 - 22:30;Serviço ;12;
Ministro das Minas e Energia;Brasília;29/09/2023 - 07:40;Rio de Janeiro (Galeão);29/09/2023 - 09:05;Serviço ;14;
Ministro das Minas e Energia;Rio de Janeiro (Galeão);29/09/2023 - 12:50;Belo Horizonte (Pampulha);29/09/2023 - 13:40;Serviço;14;
Presidente do Supremo Tribunal Federal;Brasília;30/09/2023 - 11:35;Rio de Janeiro (Santos Dumont);30/09/2023 - 13:05;Serviço/Segurança;5;
Ministro dos Transportes;São Paulo (Congonhas);30/09/2023 - 07:55;Aracaju;30/09/2023 - 10:10;Serviço;12;
Secretário de Relações Institucionais da PR;Rio de Janeiro (Galeão);30/09/2023 - 07:15;Governador Valadares;30/09/2023 - 07:55;Serviço;10;
Secretário de Relações Institucionais da PR;Governador Valadares;30/09/2023 - 18:05;Brasília;30/09/2023 - 19:20;Serviço;10;
