Ministro da Saúde;Brasília;12/03/2020 - 07:45;Rio de Janeiro (Galeão);12/03/2020 - 09:10;Serviço;4;
Ministro das Relações Exteriores;Brasília;07/03/2020 - 08:10;Zandery (Suriname);07/03/2020 - 10:45;Serviço;3;
Ministro das Relações Exteriores;Zandery (Suriname);07/03/2020 - 11:50;West Palm Beach (EUA);07/03/2020 - 16:30;Serviço;3;
Ministro das Relações Exteriores;Jacksonville (EUA);10/03/2020 - 12:25;Camp Springs (EUA);10/03/2020 - 14:00;Serviço;5;
Ministro das Relações Exteriores;Camp Springs (EUA);12/03/2020 - 21:10;Fort-de-France (França);13/03/2020 - 01:20;Serviço;4;
Ministro das Relações Exteriores;Fort-de-France (França);13/03/2020 - 03:00;Brasília;13/03/2020 - 08:55;Serviço;4;
Ministro da Saúde;Brasília;13/03/2020 - 13:50;Guarulhos;13/03/2020 - 15:15;Serviço;8;
Ministro da Saúde;São Paulo (Congonhas);13/03/2020 - 20:35;Campo Grande;13/03/2020 - 21:10;Serviço;8;
Presidente do Supremo Tribunal Federal;São Paulo (Congonhas);16/03/2020 - 11:15;Brasília;16/03/2020 - 12:40;Serviço/Segurança;12;
Ministro da Economia;Rio de Janeiro (Santos Dumont);16/03/2020 - 08:15;Brasília;16/03/2020 - 09:45;Emergência Médica;1;
Ministro da Economia;Brasília;19/03/2020 - 19:55;Rio de Janeiro (Santos Dumont);19/03/2020 - 21:25;Emergência Médica;2;
Ministro da Economia;Rio de Janeiro (Santos Dumont);29/03/2020 - 15:00;Brasília;29/03/2020 - 16:30;Emergência Médica;3;
Ministro das Minas e Energia;Rio de Janeiro (Santos Dumont);31/03/2020 - 08:45;Brasília;31/03/2020 - 10:15;Serviço;1;
Ministro da Ciência, Tecnologia, Inovações e Comunicações;Brasília;31/03/2020 - 08:30;Ribeirão Preto;31/03/2020 - 09:30;Serviço;3;
Ministro da Ciência, Tecnologia, Inovações e Comunicações;Ribeirão Preto;31/03/2020 - 11:45;Brasília;31/03/2020 - 12:45;Serviço;3;
